timestamp,cve_id,dimension,ranking
2025-12-19T21:13:48,CVE-2023-26484,deployability,"[""C19"", ""C17"", ""C12"", ""C2"", ""C1"", ""C20"", ""C4"", ""C9"", ""C7"", ""C18"", ""C5"", ""C13"", ""C10"", ""C8"", ""C16"", ""C3"", ""C6"", ""C11"", ""C14"", ""C15""]"
2025-12-28T15:20:47,CVE-2023-29018,effectiveness,"[""C19"", ""C14"", ""C7"", ""C17"", ""C12"", ""C18"", ""C13"", ""C8"", ""C20"", ""C15"", ""C4"", ""C1"", ""C2"", ""C5"", ""C3"", ""C16"", ""C6"", ""C11"", ""C9"", ""C10""]"
2025-12-28T15:20:47,CVE-2023-29018,interference,"[""C17"", ""C19"", ""C14"", ""C4"", ""C7"", ""C12"", ""C18"", ""C13"", ""C20"", ""C15"", ""C5"", ""C8"", ""C1"", ""C2"", ""C3"", ""C16"", ""C6"", ""C11"", ""C9"", ""C10""]"
2025-12-28T15:20:47,CVE-2023-29018,deployability,"[""C19"", ""C14"", ""C7"", ""C17"", ""C18"", ""C12"", ""C4"", ""C1"", ""C13"", ""C8"", ""C20"", ""C15"", ""C2"", ""C5"", ""C3"", ""C16"", ""C6"", ""C11"", ""C9"", ""C10""]"
2025-11-08T15:05:23,CVE-2023-30512,effectiveness,"[""C19"", ""C9"", ""C18"", ""C8"", ""C7"", ""C13"", ""C10"", ""C4"", ""C20"", ""C1"", ""C2"", ""C17"", ""C12"", ""C5"", ""C3"", ""C16"", ""C11"", ""C6"", ""C14"", ""C15""]"
2025-11-08T15:05:23,CVE-2023-30512,interference,"[""C19"", ""C17"", ""C4"", ""C20"", ""C2"", ""C12"", ""C18"", ""C9"", ""C7"", ""C1"", ""C3"", ""C10"", ""C8"", ""C13"", ""C5"", ""C16"", ""C11"", ""C6"", ""C14"", ""C15""]"
2025-11-08T15:05:23,CVE-2023-30512,deployability,"[""C19"", ""C9"", ""C18"", ""C4"", ""C7"", ""C2"", ""C12"", ""C13"", ""C10"", ""C8"", ""C5"", ""C20"", ""C17"", ""C1"", ""C3"", ""C16"", ""C11"", ""C6"", ""C14"", ""C15""]"
2025-11-02T15:29:54,CVE-2023-30840,effectiveness,"[""C19"", ""C9"", ""C18"", ""C13"", ""C7"", ""C4"", ""C5"", ""C17"", ""C12"", ""C3"", ""C20"", ""C15"", ""C2"", ""C1"", ""C16"", ""C11"", ""C6"", ""C8"", ""C10"", ""C14""]"
2025-11-02T15:29:54,CVE-2023-30840,interference,"[""C3"", ""C12"", ""C17"", ""C4"", ""C5"", ""C1"", ""C9"", ""C19"", ""C18"", ""C13"", ""C20"", ""C15"", ""C2"", ""C7"", ""C16"", ""C11"", ""C6"", ""C8"", ""C10"", ""C14""]"
2025-11-02T15:29:54,CVE-2023-30840,deployability,"[""C19"", ""C9"", ""C18"", ""C13"", ""C5"", ""C4"", ""C3"", ""C1"", ""C2"", ""C17"", ""C12"", ""C7"", ""C20"", ""C15"", ""C16"", ""C11"", ""C6"", ""C8"", ""C10"", ""C14""]"
2025-11-05T18:56:28,CVE-2023-3676,effectiveness,"[""C19"", ""C18"", ""C13"", ""C8"", ""C17"", ""C12"", ""C4"", ""C5"", ""C3"", ""C7"", ""C10"", ""C2"", ""C1"", ""C20"", ""C16"", ""C6"", ""C9"", ""C11"", ""C14"", ""C15""]"
2025-11-05T18:56:28,CVE-2023-3676,interference,"[""C19"", ""C3"", ""C4"", ""C5"", ""C18"", ""C13"", ""C8"", ""C17"", ""C12"", ""C10"", ""C7"", ""C20"", ""C2"", ""C1"", ""C16"", ""C6"", ""C9"", ""C11"", ""C14"", ""C15""]"
2025-11-05T18:56:28,CVE-2023-3676,deployability,"[""C19"", ""C18"", ""C13"", ""C8"", ""C17"", ""C12"", ""C4"", ""C3"", ""C5"", ""C2"", ""C1"", ""C7"", ""C10"", ""C20"", ""C16"", ""C6"", ""C9"", ""C11"", ""C14"", ""C15""]"
2025-12-17T04:14:13,CVE-2023-3893,effectiveness,"[""C19"", ""C9"", ""C4"", ""C5"", ""C17"", ""C12"", ""C7"", ""C8"", ""C3"", ""C2"", ""C13"", ""C20"", ""C1"", ""C6"", ""C16"", ""C10"", ""C11"", ""C14"", ""C15"", ""C18""]"
2025-12-17T04:14:13,CVE-2023-3893,interference,"[""C19"", ""C4"", ""C9"", ""C5"", ""C6"", ""C17"", ""C3"", ""C20"", ""C12"", ""C7"", ""C8"", ""C2"", ""C1"", ""C13"", ""C16"", ""C10"", ""C11"", ""C14"", ""C15"", ""C18""]"
2025-12-17T04:14:13,CVE-2023-3893,deployability,"[""C19"", ""C9"", ""C4"", ""C3"", ""C2"", ""C6"", ""C5"", ""C8"", ""C17"", ""C7"", ""C12"", ""C20"", ""C1"", ""C13"", ""C16"", ""C10"", ""C11"", ""C14"", ""C15"", ""C18""]"
2025-11-28T02:48:03,CVE-2023-3955,effectiveness,"[""C19"", ""C9"", ""C17"", ""C4"", ""C12"", ""C8"", ""C7"", ""C3"", ""C1"", ""C18"", ""C10"", ""C16"", ""C20"", ""C2"", ""C5"", ""C6"", ""C11"", ""C13"", ""C14"", ""C15""]"
2025-11-28T02:48:03,CVE-2023-3955,interference,"[""C19"", ""C9"", ""C17"", ""C4"", ""C2"", ""C5"", ""C20"", ""C12"", ""C8"", ""C7"", ""C18"", ""C16"", ""C10"", ""C6"", ""C1"", ""C3"", ""C11"", ""C13"", ""C14"", ""C15""]"
2025-11-28T02:48:03,CVE-2023-3955,deployability,"[""C19"", ""C9"", ""C4"", ""C1"", ""C6"", ""C5"", ""C2"", ""C17"", ""C12"", ""C16"", ""C20"", ""C8"", ""C7"", ""C10"", ""C3"", ""C18"", ""C11"", ""C13"", ""C14"", ""C15""]"
2025-12-07T22:50:25,CVE-2023-46254,effectiveness,"[""C19"", ""C7"", ""C4"", ""C20"", ""C2"", ""C3"", ""C16"", ""C10"", ""C13"", ""C18"", ""C17"", ""C12"", ""C5"", ""C8"", ""C1"", ""C6"", ""C9"", ""C11"", ""C14"", ""C15""]"
2025-12-07T22:50:25,CVE-2023-46254,interference,"[""C19"", ""C4"", ""C7"", ""C3"", ""C2"", ""C1"", ""C5"", ""C8"", ""C12"", ""C17"", ""C13"", ""C18"", ""C16"", ""C10"", ""C6"", ""C20"", ""C9"", ""C11"", ""C14"", ""C15""]"
2025-12-07T22:50:25,CVE-2023-46254,deployability,"[""C19"", ""C7"", ""C4"", ""C3"", ""C2"", ""C16"", ""C20"", ""C13"", ""C18"", ""C10"", ""C5"", ""C17"", ""C12"", ""C8"", ""C1"", ""C6"", ""C9"", ""C11"", ""C14"", ""C15""]"
2025-12-22T10:16:34,CVE-2023-48312,effectiveness,"[""C19"", ""C14"", ""C15"", ""C20"", ""C4"", ""C2"", ""C3"", ""C13"", ""C17"", ""C12"", ""C7"", ""C1"", ""C5"", ""C6"", ""C8"", ""C9"", ""C10"", ""C11"", ""C16"", ""C18""]"
2025-12-22T10:16:34,CVE-2023-48312,interference,"[""C6"", ""C8"", ""C9"", ""C10"", ""C11"", ""C16"", ""C18"", ""C2"", ""C15"", ""C20"", ""C4"", ""C3"", ""C14"", ""C19"", ""C13"", ""C12"", ""C17"", ""C7"", ""C1"", ""C5""]"
2025-12-22T10:16:34,CVE-2023-48312,deployability,"[""C19"", ""C14"", ""C20"", ""C15"", ""C4"", ""C3"", ""C2"", ""C17"", ""C12"", ""C13"", ""C7"", ""C5"", ""C1"", ""C6"", ""C8"", ""C9"", ""C10"", ""C11"", ""C16"", ""C18""]"
2025-11-14T10:42:10,CVE-2023-50726,effectiveness,"[""C19"", ""C14"", ""C8"", ""C10"", ""C17"", ""C12"", ""C7"", ""C20"", ""C15"", ""C18"", ""C4"", ""C5"", ""C1"", ""C2"", ""C3"", ""C16"", ""C6"", ""C11"", ""C9"", ""C13""]"
2025-11-14T10:42:10,CVE-2023-50726,interference,"[""C4"", ""C5"", ""C1"", ""C2"", ""C19"", ""C14"", ""C17"", ""C12"", ""C7"", ""C8"", ""C10"", ""C15"", ""C20"", ""C16"", ""C18"", ""C3"", ""C6"", ""C11"", ""C9"", ""C13""]"
2025-11-14T10:42:10,CVE-2023-50726,deployability,"[""C19"", ""C14"", ""C8"", ""C4"", ""C5"", ""C7"", ""C1"", ""C2"", ""C17"", ""C12"", ""C20"", ""C18"", ""C3"", ""C16"", ""C15"", ""C10"", ""C6"", ""C11"", ""C9"", ""C13""]"
2025-12-25T11:43:49,CVE-2023-5408,effectiveness,"[""C19"", ""C9"", ""C14"", ""C8"", ""C17"", ""C4"", ""C18"", ""C20"", ""C12"", ""C7"", ""C1"", ""C3"", ""C5"", ""C10"", ""C2"", ""C11"", ""C16"", ""C6"", ""C13"", ""C15""]"
2025-12-25T11:43:49,CVE-2023-5408,interference,"[""C19"", ""C9"", ""C14"", ""C4"", ""C17"", ""C18"", ""C20"", ""C8"", ""C1"", ""C2"", ""C11"", ""C16"", ""C7"", ""C12"", ""C3"", ""C10"", ""C5"", ""C6"", ""C13"", ""C15""]"
2025-12-25T11:43:49,CVE-2023-5408,deployability,"[""C19"", ""C9"", ""C14"", ""C17"", ""C4"", ""C18"", ""C1"", ""C2"", ""C11"", ""C16"", ""C12"", ""C8"", ""C7"", ""C3"", ""C5"", ""C20"", ""C10"", ""C6"", ""C13"", ""C15""]"
2025-12-23T20:45:01,CVE-2023-5528,effectiveness,"[""C19"", ""C4"", ""C18"", ""C9"", ""C1"", ""C7"", ""C2"", ""C5"", ""C17"", ""C12"", ""C20"", ""C15"", ""C3"", ""C16"", ""C10"", ""C6"", ""C8"", ""C11"", ""C13"", ""C14""]"
2025-12-23T20:45:01,CVE-2023-5528,interference,"[""C4"", ""C19"", ""C1"", ""C9"", ""C17"", ""C12"", ""C20"", ""C15"", ""C3"", ""C7"", ""C18"", ""C10"", ""C16"", ""C2"", ""C5"", ""C6"", ""C8"", ""C11"", ""C13"", ""C14""]"
2025-12-23T20:45:01,CVE-2023-5528,deployability,"[""C19"", ""C4"", ""C2"", ""C5"", ""C7"", ""C12"", ""C17"", ""C15"", ""C10"", ""C20"", ""C9"", ""C3"", ""C1"", ""C18"", ""C16"", ""C6"", ""C8"", ""C11"", ""C13"", ""C14""]"
2025-11-02T23:38:19,CVE-2024-31989,effectiveness,"[""C19"", ""C10"", ""C8"", ""C18"", ""C20"", ""C15"", ""C13"", ""C17"", ""C4"", ""C1"", ""C7"", ""C12"", ""C2"", ""C3"", ""C5"", ""C16"", ""C6"", ""C9"", ""C11"", ""C14""]"
2025-11-02T23:38:19,CVE-2024-31989,interference,"[""C19"", ""C18"", ""C20"", ""C1"", ""C4"", ""C8"", ""C7"", ""C12"", ""C2"", ""C3"", ""C5"", ""C10"", ""C13"", ""C15"", ""C17"", ""C16"", ""C6"", ""C9"", ""C11"", ""C14""]"
2025-11-02T23:38:19,CVE-2024-31989,deployability,"[""C19"", ""C18"", ""C8"", ""C10"", ""C20"", ""C4"", ""C15"", ""C17"", ""C7"", ""C13"", ""C1"", ""C2"", ""C3"", ""C5"", ""C12"", ""C16"", ""C6"", ""C9"", ""C11"", ""C14""]"
2025-12-20T01:25:35,CVE-2024-33522,effectiveness,"[""C19"", ""C18"", ""C13"", ""C7"", ""C20"", ""C17"", ""C15"", ""C4"", ""C8"", ""C2"", ""C3"", ""C12"", ""C1"", ""C5"", ""C11"", ""C16"", ""C6"", ""C9"", ""C10"", ""C14""]"
2025-12-20T01:25:35,CVE-2024-33522,interference,"[""C19"", ""C4"", ""C17"", ""C20"", ""C2"", ""C15"", ""C7"", ""C13"", ""C18"", ""C3"", ""C12"", ""C1"", ""C5"", ""C8"", ""C11"", ""C16"", ""C6"", ""C9"", ""C10"", ""C14""]"
2025-12-20T01:25:35,CVE-2024-33522,deployability,"[""C19"", ""C18"", ""C13"", ""C4"", ""C20"", ""C7"", ""C17"", ""C15"", ""C2"", ""C8"", ""C3"", ""C12"", ""C1"", ""C5"", ""C11"", ""C16"", ""C6"", ""C9"", ""C10"", ""C14""]"
2025-11-30T11:51:44,CVE-2024-40628,effectiveness,"[""C19"", ""C18"", ""C13"", ""C7"", ""C10"", ""C17"", ""C12"", ""C20"", ""C4"", ""C3"", ""C16"", ""C2"", ""C5"", ""C1"", ""C6"", ""C11"", ""C8"", ""C9"", ""C14"", ""C15""]"
2025-11-30T11:51:44,CVE-2024-40628,interference,"[""C1"", ""C2"", ""C5"", ""C3"", ""C4"", ""C12"", ""C17"", ""C10"", ""C7"", ""C20"", ""C16"", ""C13"", ""C18"", ""C19"", ""C6"", ""C11"", ""C8"", ""C9"", ""C14"", ""C15""]"
2025-11-30T11:51:44,CVE-2024-40628,deployability,"[""C19"", ""C18"", ""C13"", ""C7"", ""C10"", ""C17"", ""C20"", ""C4"", ""C3"", ""C16"", ""C2"", ""C1"", ""C5"", ""C12"", ""C6"", ""C11"", ""C8"", ""C9"", ""C14"", ""C15""]"
2025-11-21T04:49:01,CVE-2024-40629,effectiveness,"[""C19"", ""C17"", ""C8"", ""C14"", ""C12"", ""C7"", ""C4"", ""C9"", ""C20"", ""C15"", ""C18"", ""C1"", ""C3"", ""C2"", ""C5"", ""C16"", ""C6"", ""C10"", ""C11"", ""C13""]"
2025-11-21T04:49:01,CVE-2024-40629,interference,"[""C19"", ""C17"", ""C9"", ""C1"", ""C3"", ""C2"", ""C18"", ""C20"", ""C15"", ""C12"", ""C14"", ""C4"", ""C8"", ""C7"", ""C5"", ""C16"", ""C6"", ""C10"", ""C11"", ""C13""]"
2025-11-21T04:49:01,CVE-2024-40629,deployability,"[""C4"", ""C17"", ""C9"", ""C1"", ""C3"", ""C2"", ""C14"", ""C12"", ""C7"", ""C15"", ""C8"", ""C5"", ""C20"", ""C18"", ""C16"", ""C19"", ""C6"", ""C10"", ""C11"", ""C13""]"
2025-12-02T23:28:08,CVE-2024-43403,effectiveness,"[""C19"", ""C13"", ""C18"", ""C8"", ""C20"", ""C15"", ""C7"", ""C4"", ""C17"", ""C12"", ""C3"", ""C2"", ""C1"", ""C5"", ""C16"", ""C11"", ""C6"", ""C9"", ""C10"", ""C14""]"
2025-12-02T23:28:08,CVE-2024-43403,interference,"[""C19"", ""C18"", ""C17"", ""C20"", ""C15"", ""C12"", ""C8"", ""C13"", ""C3"", ""C4"", ""C7"", ""C1"", ""C2"", ""C5"", ""C16"", ""C11"", ""C6"", ""C9"", ""C10"", ""C14""]"
2025-12-02T23:28:08,CVE-2024-43403,deployability,"[""C19"", ""C8"", ""C13"", ""C18"", ""C20"", ""C15"", ""C4"", ""C17"", ""C12"", ""C3"", ""C2"", ""C1"", ""C5"", ""C7"", ""C16"", ""C11"", ""C6"", ""C9"", ""C10"", ""C14""]"
2025-11-08T11:05:55,CVE-2024-43803,effectiveness,"[""C19"", ""C9"", ""C20"", ""C15"", ""C17"", ""C12"", ""C4"", ""C18"", ""C7"", ""C3"", ""C5"", ""C2"", ""C1"", ""C16"", ""C6"", ""C8"", ""C10"", ""C11"", ""C13"", ""C14""]"
2025-11-08T11:05:55,CVE-2024-43803,interference,"[""C19"", ""C20"", ""C15"", ""C4"", ""C17"", ""C12"", ""C9"", ""C18"", ""C1"", ""C2"", ""C3"", ""C5"", ""C7"", ""C16"", ""C6"", ""C8"", ""C10"", ""C11"", ""C13"", ""C14""]"
2025-11-08T11:05:55,CVE-2024-43803,deployability,"[""C19"", ""C20"", ""C4"", ""C17"", ""C12"", ""C2"", ""C5"", ""C3"", ""C9"", ""C15"", ""C18"", ""C1"", ""C7"", ""C16"", ""C6"", ""C8"", ""C10"", ""C11"", ""C13"", ""C14""]"
2025-12-26T23:25:42,CVE-2024-48921,effectiveness,"[""C19"", ""C9"", ""C18"", ""C14"", ""C10"", ""C13"", ""C7"", ""C17"", ""C12"", ""C8"", ""C4"", ""C3"", ""C5"", ""C2"", ""C20"", ""C1"", ""C6"", ""C16"", ""C11"", ""C15""]"
2025-12-26T23:25:42,CVE-2024-48921,interference,"[""C1"", ""C2"", ""C8"", ""C4"", ""C3"", ""C5"", ""C20"", ""C17"", ""C12"", ""C7"", ""C13"", ""C14"", ""C18"", ""C10"", ""C9"", ""C19"", ""C6"", ""C16"", ""C11"", ""C15""]"
2025-12-26T23:25:42,CVE-2024-48921,deployability,"[""C19"", ""C18"", ""C9"", ""C14"", ""C17"", ""C10"", ""C13"", ""C4"", ""C7"", ""C12"", ""C8"", ""C1"", ""C2"", ""C5"", ""C3"", ""C20"", ""C16"", ""C6"", ""C11"", ""C15""]"
2025-12-20T23:46:50,CVE-2024-56513,effectiveness,"[""C19"", ""C8"", ""C9"", ""C18"", ""C13"", ""C4"", ""C17"", ""C12"", ""C7"", ""C10"", ""C20"", ""C3"", ""C5"", ""C1"", ""C2"", ""C16"", ""C11"", ""C6"", ""C14"", ""C15""]"
2025-12-20T23:46:50,CVE-2024-56513,interference,"[""C19"", ""C18"", ""C13"", ""C4"", ""C9"", ""C8"", ""C17"", ""C3"", ""C5"", ""C20"", ""C7"", ""C10"", ""C12"", ""C1"", ""C2"", ""C16"", ""C11"", ""C6"", ""C14"", ""C15""]"
2025-12-20T23:46:50,CVE-2024-56513,deployability,"[""C19"", ""C18"", ""C13"", ""C8"", ""C9"", ""C4"", ""C5"", ""C3"", ""C20"", ""C2"", ""C1"", ""C17"", ""C12"", ""C7"", ""C10"", ""C16"", ""C11"", ""C6"", ""C14"", ""C15""]"
2025-12-23T23:52:24,CVE-2025-2241,effectiveness,"[""C19"", ""C18"", ""C9"", ""C17"", ""C4"", ""C12"", ""C13"", ""C8"", ""C7"", ""C10"", ""C20"", ""C1"", ""C2"", ""C15"", ""C5"", ""C3"", ""C16"", ""C6"", ""C11"", ""C14""]"
2025-12-23T23:52:24,CVE-2025-2241,interference,"[""C6"", ""C11"", ""C14"", ""C16"", ""C2"", ""C1"", ""C3"", ""C9"", ""C17"", ""C12"", ""C10"", ""C13"", ""C7"", ""C20"", ""C15"", ""C4"", ""C5"", ""C18"", ""C8"", ""C19""]"
2025-12-23T23:52:24,CVE-2025-2241,deployability,"[""C19"", ""C9"", ""C4"", ""C1"", ""C2"", ""C17"", ""C12"", ""C18"", ""C7"", ""C10"", ""C20"", ""C13"", ""C3"", ""C8"", ""C15"", ""C5"", ""C16"", ""C6"", ""C11"", ""C14""]"
2025-11-02T16:38:31,CVE-2025-24784,effectiveness,"[""C19"", ""C18"", ""C8"", ""C13"", ""C7"", ""C20"", ""C15"", ""C4"", ""C17"", ""C12"", ""C3"", ""C1"", ""C5"", ""C2"", ""C16"", ""C6"", ""C9"", ""C10"", ""C11"", ""C14""]"
2025-11-02T16:38:31,CVE-2025-24784,interference,"[""C9"", ""C10"", ""C11"", ""C14"", ""C6"", ""C3"", ""C1"", ""C4"", ""C5"", ""C2"", ""C13"", ""C12"", ""C18"", ""C17"", ""C16"", ""C8"", ""C7"", ""C15"", ""C20"", ""C19""]"
2025-11-02T16:38:31,CVE-2025-24784,deployability,"[""C19"", ""C18"", ""C20"", ""C8"", ""C13"", ""C7"", ""C15"", ""C4"", ""C3"", ""C5"", ""C17"", ""C12"", ""C1"", ""C2"", ""C16"", ""C6"", ""C9"", ""C10"", ""C11"", ""C14""]"
2025-12-08T07:42:05,CVE-2025-32445,effectiveness,"[""C19"", ""C14"", ""C9"", ""C12"", ""C17"", ""C7"", ""C4"", ""C5"", ""C2"", ""C3"", ""C18"", ""C1"", ""C20"", ""C16"", ""C11"", ""C6"", ""C8"", ""C10"", ""C13"", ""C15""]"
2025-12-08T07:42:05,CVE-2025-32445,interference,"[""C19"", ""C17"", ""C9"", ""C14"", ""C12"", ""C7"", ""C4"", ""C2"", ""C5"", ""C3"", ""C1"", ""C18"", ""C20"", ""C16"", ""C11"", ""C6"", ""C8"", ""C10"", ""C13"", ""C15""]"
2025-12-08T07:42:05,CVE-2025-32445,deployability,"[""C19"", ""C14"", ""C12"", ""C17"", ""C4"", ""C9"", ""C5"", ""C2"", ""C3"", ""C7"", ""C1"", ""C16"", ""C11"", ""C18"", ""C20"", ""C6"", ""C8"", ""C10"", ""C13"", ""C15""]"
2025-12-24T04:11:30,CVE-2022-46167,effectiveness,"[""C19"", ""C8"", ""C17"", ""C20"", ""C15"", ""C12"", ""C10"", ""C4"", ""C18"", ""C3"", ""C7"", ""C2"", ""C1"", ""C5"", ""C16"", ""C6"", ""C11"", ""C9"", ""C13"", ""C14""]"
2025-12-24T04:11:30,CVE-2022-46167,interference,"[""C19"", ""C17"", ""C8"", ""C4"", ""C20"", ""C12"", ""C18"", ""C1"", ""C5"", ""C10"", ""C15"", ""C3"", ""C2"", ""C7"", ""C16"", ""C6"", ""C11"", ""C9"", ""C13"", ""C14""]"
2025-12-24T04:11:30,CVE-2022-46167,deployability,"[""C19"", ""C8"", ""C20"", ""C4"", ""C17"", ""C12"", ""C2"", ""C7"", ""C3"", ""C1"", ""C18"", ""C10"", ""C15"", ""C5"", ""C16"", ""C6"", ""C11"", ""C9"", ""C13"", ""C14""]"
2025-12-02T22:22:03,CVE-2023-30617,effectiveness,"[""C19"", ""C14"", ""C8"", ""C9"", ""C20"", ""C13"", ""C17"", ""C18"", ""C12"", ""C4"", ""C7"", ""C2"", ""C3"", ""C1"", ""C5"", ""C16"", ""C6"", ""C11"", ""C10"", ""C15""]"
2025-12-02T22:22:03,CVE-2023-30617,interference,"[""C17"", ""C2"", ""C7"", ""C13"", ""C3"", ""C1"", ""C5"", ""C12"", ""C4"", ""C18"", ""C9"", ""C20"", ""C8"", ""C14"", ""C19"", ""C16"", ""C6"", ""C11"", ""C10"", ""C15""]"
2025-12-02T22:22:03,CVE-2023-30617,deployability,"[""C19"", ""C14"", ""C13"", ""C9"", ""C18"", ""C17"", ""C7"", ""C2"", ""C4"", ""C12"", ""C8"", ""C3"", ""C1"", ""C5"", ""C20"", ""C16"", ""C6"", ""C11"", ""C10"", ""C15""]"
2025-12-07T02:30:03,CVE-2023-30622,effectiveness,"[""C19"", ""C9"", ""C14"", ""C17"", ""C15"", ""C1"", ""C4"", ""C5"", ""C18"", ""C7"", ""C20"", ""C12"", ""C2"", ""C10"", ""C3"", ""C6"", ""C11"", ""C16"", ""C8"", ""C13""]"
2025-12-07T02:30:03,CVE-2023-30622,interference,"[""C19"", ""C9"", ""C14"", ""C1"", ""C17"", ""C4"", ""C5"", ""C15"", ""C20"", ""C18"", ""C7"", ""C2"", ""C10"", ""C3"", ""C12"", ""C6"", ""C11"", ""C16"", ""C8"", ""C13""]"
2025-12-07T02:30:03,CVE-2023-30622,deployability,"[""C19"", ""C9"", ""C14"", ""C17"", ""C1"", ""C4"", ""C15"", ""C5"", ""C18"", ""C7"", ""C2"", ""C20"", ""C12"", ""C3"", ""C10"", ""C16"", ""C6"", ""C11"", ""C8"", ""C13""]"
